date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,sh_x,sot_x,dist_x,fk_x,pk_x,pkatt_x,sh_y,sot_y,dist_y,fk_y,pk_y,pkatt_y,season,team,poss_x,poss_y,succ%_x,cpa_x,succ%_y,cpa_y,kp,1/3,ppa,crspa,prog,sca_x,passlive_x,to_x,sca_y,tkl_x,tkl_x.1,tklw_x,def 3rd_x,tkl%_x,blocks_x,int_x,err_x,tkl_y,tkl_y.1,tklw_y,def 3rd_y,tkl%_y,blocks_y,int_y,err_y,venue_code,opp_code,hour,day_code,referee_code,formation_code,captain_code,target
2022-08-21,14:00,Premier League,Matchweek 3,Sun,Home,L,0.0,2.0,Brighton,0.8,1.7,50.0,62449.0,Declan Rice,4-2-3-1,Anthony Taylor,13.0,3.0,16.5,0.0,0.0,0.0,10.0,1.0,18.8,0.0,1.0,1.0,2021.0,West Ham United,50.0,50.0,50.0,3.0,36.8,3.0,9.0,46.0,14.0,3.0,34.0,20.0,15.0,2.0,17.0,15.0,6.0,11.0,11.0,50.0,13.0,7.0,1.0,12.0,4.0,4.0,2.0,30.8,10.0,7.0,0.0,1,4,14,6,2,12,48,0
2022-08-28,14:00,Premier League,Matchweek 4,Sun,Away,W,1.0,0.0,Aston Villa,0.6,0.5,42.0,41796.0,Declan Rice,3-5-2,David Coote,7.0,2.0,24.8,1.0,0.0,0.0,9.0,3.0,20.5,0.0,0.0,0.0,2021.0,West Ham United,58.0,58.0,59.3,2.0,66.7,3.0,23.0,52.0,17.0,2.0,44.0,27.0,17.0,1.0,26.0,12.0,6.0,11.0,5.0,42.9,11.0,9.0,0.0,16.0,10.0,9.0,12.0,40.0,5.0,8.0,1.0,0,1,14,6,7,7,48,1
2022-08-31,19:45,Premier League,Matchweek 5,Wed,Home,D,1.0,1.0,Tottenham,1.2,0.6,39.0,62450.0,Declan Rice,4-2-3-1,Peter Bankes,14.0,4.0,16.3,0.0,0.0,0.0,12.0,3.0,16.8,0.0,0.0,0.0,2021.0,West Ham United,41.0,41.0,50.0,3.0,57.1,8.0,11.0,51.0,18.0,1.0,43.0,12.0,5.0,1.0,27.0,14.0,9.0,9.0,6.0,64.3,7.0,3.0,1.0,28.0,12.0,15.0,19.0,44.4,8.0,17.0,0.0,1,23,19,2,23,12,48,0
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,L,1.0,2.0,Chelsea,1.1,0.9,33.0,39923.0,Declan Rice,3-4-1-2,Andy Madley,6.0,3.0,15.9,0.0,0.0,0.0,8.0,3.0,17.2,0.0,0.0,0.0,2021.0,West Ham United,43.0,43.0,47.4,5.0,36.8,9.0,13.0,58.0,16.0,3.0,53.0,17.0,14.0,1.0,33.0,17.0,9.0,12.0,9.0,56.3,16.0,6.0,1.0,8.0,7.0,6.0,3.0,41.2,5.0,4.0,2.0,0,7,15,5,1,3,48,0
2022-09-18,14:15,Premier League,Matchweek 8,Sun,Away,L,0.0,1.0,Everton,1.0,0.4,47.0,39298.0,Declan Rice,4-2-3-1,Michael Oliver,14.0,4.0,15.2,0.0,0.0,0.0,7.0,2.0,21.4,0.0,0.0,0.0,2021.0,West Ham United,38.0,38.0,75.0,1.0,35.0,6.0,12.0,30.0,6.0,1.0,22.0,12.0,10.0,0.0,32.0,21.0,9.0,13.0,11.0,39.1,19.0,6.0,3.0,19.0,12.0,10.0,13.0,38.7,15.0,4.0,0.0,0,9,14,6,18,12,48,0
2022-10-01,17:30,Premier League,Matchweek 9,Sat,Home,W,2.0,0.0,Wolves,0.9,0.7,39.0,62444.0,Declan Rice,4-2-3-1,Paul Tierney,18.0,5.0,20.3,1.0,0.0,0.0,15.0,4.0,21.6,0.0,0.0,0.0,2021.0,West Ham United,52.0,52.0,64.0,4.0,68.4,12.0,11.0,74.0,9.0,0.0,31.0,8.0,4.0,0.0,45.0,21.0,11.0,9.0,9.0,44.0,10.0,7.0,0.0,14.0,9.0,6.0,7.0,39.1,15.0,8.0,0.0,1,27,17,5,22,12,48,1
2022-10-09,14:00,Premier League,Matchweek 10,Sun,Home,W,3.0,1.0,Fulham,2.4,0.7,50.0,62407.0,Declan Rice,4-2-3-1,Chris Kavanagh,16.0,7.0,16.4,0.0,1.0,1.0,8.0,2.0,16.6,1.0,0.0,0.0,2021.0,West Ham United,52.0,52.0,27.3,6.0,40.0,1.0,5.0,15.0,2.0,0.0,10.0,20.0,17.0,0.0,32.0,16.0,6.0,11.0,12.0,46.2,6.0,14.0,0.0,21.0,14.0,14.0,9.0,35.9,13.0,14.0,0.0,1,10,14,6,3,12,48,1
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Away,D,1.0,1.0,Southampton,1.7,0.5,61.0,29159.0,Declan Rice,3-4-3,Peter Bankes,25.0,4.0,18.8,0.0,0.0,0.0,10.0,8.0,19.6,0.0,0.0,0.0,2021.0,West Ham United,49.0,49.0,55.2,3.0,64.7,8.0,19.0,42.0,8.0,1.0,40.0,12.0,7.0,0.0,25.0,18.0,7.0,11.0,10.0,63.6,8.0,8.0,0.0,19.0,11.0,8.0,8.0,78.6,17.0,9.0,1.0,0,22,14,6,23,4,48,0
2022-10-19,19:30,Premier League,Matchweek 12,Wed,Away,L,0.0,1.0,Liverpool,1.7,1.7,46.0,52982.0,Declan Rice,4-4-2,Stuart Attwell,7.0,2.0,15.2,0.0,0.0,1.0,22.0,7.0,17.5,0.0,0.0,0.0,2021.0,West Ham United,25.0,25.0,14.3,0.0,53.8,8.0,12.0,61.0,17.0,1.0,57.0,11.0,9.0,0.0,27.0,18.0,8.0,12.0,13.0,53.3,9.0,6.0,0.0,18.0,12.0,8.0,11.0,57.1,17.0,4.0,0.0,0,14,19,2,31,18,48,0
2022-10-24,20:00,Premier League,Matchweek 13,Mon,Home,W,2.0,0.0,Bournemouth,1.9,0.4,55.0,62447.0,Declan Rice,4-2-3-1,David Coote,19.0,3.0,21.1,1.0,1.0,1.0,5.0,3.0,13.6,0.0,0.0,0.0,2021.0,West Ham United,57.0,57.0,47.1,8.0,43.8,6.0,4.0,20.0,5.0,0.0,25.0,33.0,20.0,4.0,22.0,22.0,15.0,10.0,15.0,60.0,26.0,4.0,0.0,15.0,6.0,10.0,11.0,60.0,12.0,6.0,0.0,1,2,20,0,7,12,48,1
2022-10-30,16:15,Premier League,Matchweek 14,Sun,Away,L,0.0,1.0,Manchester Utd,1.1,1.2,47.0,73682.0,Declan Rice,4-2-3-1,Chris Kavanagh,13.0,4.0,22.3,0.0,0.0,0.0,16.0,3.0,18.1,0.0,0.0,0.0,2021.0,West Ham United,50.0,50.0,57.1,2.0,50.0,7.0,4.0,19.0,5.0,0.0,24.0,22.0,13.0,0.0,21.0,26.0,13.0,11.0,10.0,59.1,7.0,6.0,0.0,24.0,9.0,20.0,15.0,69.2,11.0,8.0,0.0,0,17,16,6,3,12,48,0
2022-11-06,14:00,Premier League,Matchweek 15,Sun,Home,L,1.0,2.0,Crystal Palace,0.3,1.0,42.0,62451.0,Declan Rice,4-2-3-1,Paul Tierney,5.0,2.0,16.7,0.0,0.0,0.0,15.0,6.0,20.5,2.0,0.0,0.0,2021.0,West Ham United,42.0,42.0,52.9,4.0,45.5,4.0,24.0,53.0,11.0,0.0,41.0,13.0,12.0,0.0,17.0,14.0,5.0,9.0,10.0,27.8,15.0,12.0,0.0,20.0,13.0,12.0,11.0,59.1,13.0,10.0,0.0,1,8,14,6,22,12,48,0
2022-11-12,15:00,Premier League,Matchweek 16,Sat,Home,L,0.0,2.0,Leicester City,1.4,1.8,54.0,62459.0,Declan Rice,4-2-3-1,Jarred Gillett,18.0,6.0,16.4,0.0,0.0,0.0,8.0,5.0,21.3,0.0,0.0,1.0,2021.0,West Ham United,39.0,39.0,12.5,2.0,35.7,8.0,12.0,34.0,6.0,1.0,22.0,22.0,18.0,0.0,23.0,19.0,8.0,11.0,11.0,42.1,8.0,7.0,0.0,19.0,9.0,11.0,10.0,40.9,9.0,15.0,0.0,1,13,15,5,9,12,48,0
2022-12-26,20:00,Premier League,Matchweek 17,Mon,Away,L,1.0,3.0,Arsenal,1.0,2.1,34.0,60125.0,Declan Rice,4-2-3-1,Michael Oliver,7.0,3.0,24.2,0.0,1.0,1.0,16.0,5.0,18.2,1.0,0.0,0.0,2021.0,West Ham United,33.0,33.0,50.0,1.0,52.9,8.0,8.0,32.0,7.0,1.0,25.0,11.0,8.0,0.0,16.0,12.0,3.0,7.0,5.0,50.0,13.0,8.0,1.0,22.0,11.0,13.0,15.0,45.8,13.0,8.0,0.0,0,0,20,0,18,12,48,0
2022-12-30,19:45,Premier League,Matchweek 18,Fri,Home,L,0.0,2.0,Brentford,1.3,1.6,63.0,62467.0,Declan Rice,3-4-3,Darren England,20.0,5.0,18.2,2.0,0.0,0.0,9.0,6.0,13.4,1.0,0.0,0.0,2021.0,West Ham United,47.0,47.0,16.7,4.0,36.8,7.0,9.0,29.0,9.0,2.0,30.0,23.0,15.0,0.0,14.0,13.0,4.0,9.0,9.0,50.0,11.0,5.0,0.0,26.0,10.0,15.0,13.0,52.6,12.0,8.0,0.0,1,3,19,4,6,4,48,0
2023-01-04,19:45,Premier League,Matchweek 19,Wed,Away,D,2.0,2.0,Leeds United,1.4,1.6,38.0,36173.0,Declan Rice,4-3-3,David Coote,14.0,1.0,22.5,0.0,1.0,1.0,14.0,5.0,14.0,0.0,0.0,0.0,2021.0,West Ham United,39.0,39.0,42.9,6.0,44.8,8.0,12.0,58.0,12.0,0.0,44.0,29.0,24.0,1.0,30.0,17.0,6.0,8.0,8.0,46.2,9.0,5.0,0.0,16.0,7.0,6.0,4.0,70.0,6.0,7.0,0.0,0,12,19,2,7,16,48,0
2023-01-14,15:00,Premier League,Matchweek 20,Sat,Away,L,0.0,1.0,Wolves,1.1,0.9,42.0,31511.0,Declan Rice,4-3-3,Simon Hooper,16.0,3.0,18.4,0.0,0.0,0.0,17.0,4.0,20.0,0.0,0.0,0.0,2021.0,West Ham United,50.0,50.0,92.3,7.0,30.8,4.0,10.0,41.0,11.0,4.0,35.0,33.0,25.0,4.0,14.0,29.0,8.0,15.0,16.0,42.1,15.0,9.0,0.0,23.0,6.0,12.0,8.0,60.0,8.0,11.0,0.0,0,27,15,5,30,16,48,0
2023-01-21,15:00,Premier League,Matchweek 21,Sat,Home,W,2.0,0.0,Everton,2.2,0.5,33.0,62470.0,Declan Rice,3-4-3,Stuart Attwell,11.0,4.0,11.9,0.0,0.0,0.0,5.0,2.0,14.7,0.0,0.0,0.0,2021.0,West Ham United,61.0,61.0,28.6,4.0,46.7,4.0,14.0,28.0,8.0,1.0,36.0,41.0,33.0,1.0,16.0,11.0,3.0,7.0,10.0,75.0,11.0,7.0,0.0,23.0,11.0,8.0,13.0,64.7,20.0,8.0,0.0,1,9,15,5,31,4,48,1
2023-02-04,17:30,Premier League,Matchweek 22,Sat,Away,D,1.0,1.0,Newcastle Utd,1.0,1.0,38.0,52256.0,Declan Rice,3-4-3,Peter Bankes,10.0,1.0,16.2,0.0,0.0,0.0,8.0,2.0,13.5,0.0,0.0,0.0,2021.0,West Ham United,46.0,46.0,52.9,3.0,50.0,4.0,10.0,21.0,5.0,0.0,23.0,16.0,11.0,0.0,34.0,17.0,5.0,6.0,12.0,35.7,14.0,8.0,0.0,17.0,13.0,9.0,3.0,61.9,9.0,5.0,1.0,0,18,17,5,23,4,48,0
2023-02-11,12:30,Premier League,Matchweek 23,Sat,Home,D,1.0,1.0,Chelsea,1.3,1.1,29.0,62471.0,Declan Rice,3-4-3,Craig Pawson,10.0,2.0,13.8,1.0,0.0,0.0,12.0,4.0,18.0,2.0,0.0,0.0,2021.0,West Ham United,55.0,55.0,56.3,2.0,46.2,3.0,10.0,34.0,6.0,0.0,27.0,36.0,25.0,0.0,8.0,18.0,8.0,7.0,13.0,47.1,15.0,7.0,0.0,14.0,7.0,11.0,6.0,53.8,6.0,5.0,0.0,1,7,12,5,4,4,48,0
2023-02-19,16:30,Premier League,Matchweek 24,Sun,Away,L,0.0,2.0,Tottenham,0.5,1.5,43.0,61476.0,Declan Rice,3-4-3,Michael Oliver,6.0,1.0,16.0,1.0,0.0,0.0,16.0,6.0,21.5,0.0,0.0,0.0,2021.0,West Ham United,47.0,47.0,23.5,3.0,40.0,4.0,19.0,22.0,11.0,0.0,33.0,23.0,18.0,2.0,29.0,17.0,11.0,9.0,8.0,55.0,6.0,6.0,0.0,10.0,5.0,5.0,4.0,35.7,8.0,7.0,2.0,0,23,16,6,18,4,48,0
2023-02-25,15:00,Premier League,Matchweek 25,Sat,Home,W,4.0,0.0,Nott'ham Forest,2.7,0.4,49.0,62469.0,Declan Rice,4-3-3,Jarred Gillett,18.0,5.0,14.9,0.0,0.0,0.0,8.0,3.0,18.9,0.0,0.0,0.0,2021.0,West Ham United,42.0,42.0,18.2,1.0,44.4,9.0,9.0,20.0,5.0,0.0,27.0,6.0,4.0,0.0,29.0,19.0,9.0,12.0,9.0,52.9,8.0,12.0,1.0,17.0,8.0,13.0,7.0,53.3,7.0,7.0,0.0,1,20,15,5,9,16,48,1
2023-03-04,15:00,Premier League,Matchweek 26,Sat,Away,L,0.0,4.0,Brighton,0.3,3.5,35.0,31523.0,Declan Rice,4-2-3-1,Stuart Attwell,3.0,2.0,12.1,0.0,0.0,0.0,19.0,8.0,16.3,0.0,1.0,1.0,2021.0,West Ham United,54.0,54.0,37.5,5.0,30.8,2.0,9.0,53.0,13.0,2.0,55.0,31.0,24.0,0.0,17.0,16.0,12.0,6.0,7.0,75.0,14.0,14.0,2.0,17.0,11.0,5.0,8.0,45.8,11.0,15.0,0.0,0,4,15,5,31,12,48,0
2023-03-12,14:00,Premier League,Matchweek 27,Sun,Home,D,1.0,1.0,Aston Villa,2.1,1.5,41.0,62472.0,Declan Rice,4-1-4-1,Chris Kavanagh,16.0,4.0,16.7,0.0,1.0,1.0,12.0,4.0,13.3,0.0,0.0,0.0,2021.0,West Ham United,34.0,34.0,0.0,5.0,31.6,4.0,15.0,28.0,13.0,1.0,44.0,16.0,10.0,0.0,28.0,29.0,12.0,17.0,18.0,66.7,15.0,6.0,0.0,11.0,4.0,5.0,5.0,50.0,11.0,6.0,0.0,1,1,14,6,3,10,48,0
2023-04-02,14:00,Premier League,Matchweek 29,Sun,Home,W,1.0,0.0,Southampton,1.4,0.3,43.0,62498.0,Declan Rice,4-3-3,Paul Tierney,12.0,2.0,14.2,1.0,0.0,0.0,9.0,3.0,21.1,0.0,0.0,0.0,2021.0,West Ham United,63.0,63.0,26.3,3.0,20.0,2.0,11.0,29.0,16.0,2.0,42.0,38.0,29.0,1.0,13.0,15.0,7.0,9.0,6.0,50.0,20.0,4.0,1.0,11.0,4.0,4.0,5.0,33.3,14.0,11.0,0.0,1,22,14,6,22,16,48,1
2023-04-05,20:00,Premier League,Matchweek 7,Wed,Home,L,1.0,5.0,Newcastle Utd,1.0,3.3,42.0,62481.0,Declan Rice,4-2-3-1,Craig Pawson,7.0,2.0,19.0,1.0,0.0,0.0,15.0,7.0,20.4,0.0,0.0,0.0,2021.0,West Ham United,38.0,38.0,21.4,3.0,38.5,5.0,5.0,12.0,3.0,1.0,20.0,22.0,16.0,0.0,24.0,15.0,7.0,8.0,9.0,53.8,12.0,11.0,1.0,8.0,6.0,5.0,3.0,54.5,13.0,6.0,0.0,1,18,20,2,4,12,48,0
2023-04-08,15:00,Premier League,Matchweek 30,Sat,Away,W,1.0,0.0,Fulham,1.1,0.7,24.0,24491.0,Declan Rice,4-4-2,Jarred Gillett,9.0,5.0,14.1,0.0,0.0,0.0,16.0,3.0,20.5,0.0,0.0,0.0,2021.0,West Ham United,42.0,42.0,43.8,4.0,53.3,6.0,9.0,42.0,11.0,3.0,33.0,30.0,23.0,1.0,25.0,16.0,3.0,10.0,8.0,37.5,20.0,4.0,1.0,10.0,4.0,7.0,0.0,40.0,10.0,10.0,2.0,0,10,15,5,9,18,48,1
2023-04-16,14:00,Premier League,Matchweek 31,Sun,Home,D,2.0,2.0,Arsenal,1.8,2.7,30.0,62481.0,Declan Rice,4-3-3,David Coote,15.0,2.0,14.8,1.0,1.0,1.0,10.0,5.0,13.9,0.0,0.0,1.0,2021.0,West Ham United,33.0,33.0,30.4,8.0,26.7,9.0,10.0,61.0,12.0,1.0,54.0,20.0,12.0,3.0,10.0,21.0,10.0,12.0,12.0,41.7,14.0,6.0,1.0,16.0,7.0,11.0,5.0,35.0,13.0,10.0,0.0,1,0,14,6,7,16,48,0
2023-04-23,14:00,Premier League,Matchweek 32,Sun,Away,W,4.0,0.0,Bournemouth,2.4,1.5,36.0,10465.0,Declan Rice,4-3-3,Anthony Taylor,18.0,10.0,16.2,1.0,0.0,0.0,17.0,5.0,17.4,0.0,0.0,0.0,2021.0,West Ham United,38.0,38.0,40.0,3.0,42.9,3.0,10.0,43.0,11.0,2.0,22.0,17.0,11.0,2.0,13.0,16.0,4.0,11.0,9.0,30.8,7.0,2.0,0.0,9.0,3.0,4.0,4.0,15.0,17.0,6.0,0.0,0,2,14,6,2,16,48,1
2023-04-26,19:45,Premier League,Matchweek 33,Wed,Home,L,1.0,2.0,Liverpool,0.8,1.9,28.0,62473.0,Declan Rice,4-2-3-1,Chris Kavanagh,7.0,2.0,15.5,0.0,0.0,0.0,20.0,4.0,16.8,0.0,0.0,0.0,2021.0,West Ham United,29.0,29.0,38.9,4.0,54.2,3.0,18.0,47.0,24.0,2.0,61.0,17.0,14.0,1.0,19.0,19.0,4.0,14.0,6.0,30.8,10.0,10.0,0.0,20.0,8.0,11.0,12.0,34.8,9.0,14.0,0.0,1,14,19,2,3,12,48,0
2023-04-29,12:30,Premier League,Matchweek 34,Sat,Away,L,3.0,4.0,Crystal Palace,1.7,2.1,41.0,25148.0,Declan Rice,4-2-3-1,Craig Pawson,8.0,4.0,16.1,0.0,0.0,0.0,15.0,5.0,18.1,1.0,1.0,1.0,2021.0,West Ham United,43.0,43.0,52.6,2.0,35.7,4.0,11.0,38.0,9.0,2.0,38.0,9.0,6.0,1.0,26.0,21.0,9.0,12.0,6.0,40.9,12.0,11.0,0.0,12.0,6.0,10.0,5.0,28.6,6.0,12.0,1.0,0,8,12,5,4,12,48,0
2023-05-03,20:00,Premier League,Matchweek 28,Wed,Away,L,0.0,3.0,Manchester City,0.4,2.3,31.0,53305.0,Aaron Cresswell,4-2-3-1,John Brooks,6.0,2.0,24.2,0.0,0.0,0.0,16.0,7.0,16.3,0.0,0.0,0.0,2021.0,West Ham United,49.0,49.0,44.0,10.0,50.0,7.0,9.0,51.0,13.0,3.0,53.0,34.0,28.0,3.0,16.0,18.0,5.0,9.0,13.0,38.5,19.0,4.0,0.0,5.0,4.0,3.0,2.0,33.3,11.0,6.0,0.0,0,16,20,2,10,12,0,0
2023-05-07,19:00,Premier League,Matchweek 35,Sun,Home,W,1.0,0.0,Manchester Utd,1.3,1.2,35.0,62477.0,Declan Rice,4-2-3-1,Peter Bankes,15.0,4.0,15.5,0.0,0.0,0.0,19.0,4.0,18.2,0.0,0.0,0.0,2021.0,West Ham United,35.0,35.0,44.4,2.0,63.2,9.0,14.0,50.0,9.0,0.0,33.0,6.0,5.0,1.0,39.0,20.0,8.0,12.0,15.0,38.1,12.0,6.0,0.0,13.0,8.0,6.0,6.0,42.1,8.0,5.0,1.0,1,17,19,6,23,12,48,1
2023-05-14,14:00,Premier League,Matchweek 36,Sun,Away,L,0.0,2.0,Brentford,0.2,3.4,47.0,17075.0,Angelo Ogbonna,4-2-3-1,Michael Oliver,4.0,4.0,19.0,0.0,0.0,0.0,24.0,9.0,12.8,0.0,0.0,0.0,2021.0,West Ham United,41.0,41.0,56.3,7.0,45.5,10.0,9.0,23.0,3.0,0.0,16.0,31.0,18.0,6.0,23.0,21.0,13.0,15.0,7.0,65.0,14.0,9.0,1.0,21.0,9.0,14.0,10.0,47.4,16.0,9.0,2.0,0,3,14,6,18,12,13,0
2023-05-21,13:30,Premier League,Matchweek 37,Sun,Home,W,3.0,1.0,Leeds United,2.1,0.9,59.0,62478.0,Declan Rice,4-2-3-1,Peter Bankes,19.0,9.0,14.6,0.0,0.0,0.0,12.0,3.0,15.6,0.0,0.0,0.0,2021.0,West Ham United,43.0,43.0,36.8,8.0,44.1,3.0,10.0,55.0,14.0,6.0,39.0,19.0,10.0,2.0,15.0,14.0,11.0,6.0,9.0,50.0,7.0,6.0,0.0,15.0,6.0,8.0,4.0,35.3,18.0,6.0,0.0,1,12,13,6,23,12,48,1
2023-05-28,16:30,Premier League,Matchweek 38,Sun,Away,L,1.0,2.0,Leicester City,1.4,1.4,52.0,32183.0,Declan Rice,4-2-3-1,Simon Hooper,16.0,3.0,16.7,0.0,0.0,0.0,13.0,4.0,17.5,0.0,0.0,0.0,2021.0,West Ham United,42.0,42.0,54.8,3.0,56.3,9.0,5.0,13.0,4.0,0.0,13.0,10.0,6.0,0.0,28.0,22.0,9.0,13.0,13.0,39.1,26.0,10.0,0.0,27.0,12.0,15.0,15.0,52.2,11.0,3.0,0.0,0,13,16,6,30,12,48,0
2022-08-06,15:00,Premier League,Matchweek 1,Sat,Home,W,2.0,0.0,Aston Villa,0.6,0.7,35.0,11013.0,Lloyd Kelly,3-4-3,Peter Bankes,7.0,3.0,15.7,0.0,0.0,0.0,15.0,2.0,24.6,0.0,0.0,0.0,2021.0,Bournemouth,24.0,24.0,12.5,5.0,23.1,3.0,15.0,50.0,14.0,1.0,36.0,14.0,9.0,0.0,32.0,21.0,8.0,11.0,8.0,53.3,11.0,4.0,1.0,23.0,8.0,11.0,11.0,47.1,7.0,13.0,1.0,1,1,15,5,23,4,106,1
2022-08-13,15:00,Premier League,Matchweek 2,Sat,Away,L,0.0,4.0,Manchester City,0.1,1.7,33.0,53453.0,Lloyd Kelly,3-4-3,David Coote,3.0,1.0,20.6,0.0,0.0,0.0,19.0,7.0,17.5,0.0,0.0,0.0,2021.0,Bournemouth,30.0,30.0,37.5,5.0,52.4,2.0,13.0,74.0,12.0,2.0,53.0,29.0,12.0,2.0,18.0,12.0,4.0,8.0,4.0,25.0,15.0,7.0,1.0,22.0,8.0,12.0,14.0,33.3,15.0,8.0,1.0,0,16,15,5,7,4,106,0
2022-08-20,17:30,Premier League,Matchweek 3,Sat,Home,L,0.0,3.0,Arsenal,0.3,1.3,43.0,10423.0,Lloyd Kelly,3-1-4-2,Craig Pawson,6.0,1.0,18.5,1.0,0.0,0.0,14.0,6.0,14.8,0.0,0.0,0.0,2021.0,Bournemouth,36.0,36.0,41.7,8.0,50.0,3.0,10.0,34.0,10.0,3.0,39.0,31.0,24.0,1.0,32.0,21.0,7.0,8.0,12.0,36.8,17.0,8.0,1.0,11.0,6.0,6.0,6.0,40.0,9.0,6.0,1.0,1,0,17,5,4,0,106,0
2022-08-27,15:00,Premier League,Matchweek 4,Sat,Away,L,0.0,9.0,Liverpool,0.3,3.3,31.0,53328.0,Adam Smith,4-2-3-1,Stuart Attwell,5.0,2.0,18.2,0.0,0.0,0.0,19.0,12.0,11.6,0.0,0.0,0.0,2021.0,Bournemouth,28.0,28.0,50.0,7.0,42.9,7.0,15.0,46.0,14.0,2.0,40.0,12.0,8.0,2.0,30.0,16.0,9.0,9.0,9.0,56.3,14.0,10.0,3.0,15.0,8.0,9.0,4.0,47.1,11.0,9.0,0.0,0,14,15,5,31,12,3,0
2022-08-31,19:30,Premier League,Matchweek 5,Wed,Home,D,0.0,0.0,Wolves,0.4,1.5,35.0,10113.0,Lloyd Kelly,4-4-2,Anthony Taylor,5.0,2.0,16.1,0.0,0.0,0.0,17.0,3.0,17.7,1.0,0.0,0.0,2021.0,Bournemouth,41.0,41.0,20.0,0.0,30.0,12.0,13.0,30.0,11.0,1.0,30.0,13.0,9.0,0.0,27.0,13.0,8.0,9.0,6.0,53.3,20.0,9.0,0.0,10.0,2.0,7.0,4.0,11.8,7.0,8.0,0.0,1,27,19,2,2,18,106,0
2022-09-03,15:00,Premier League,Matchweek 6,Sat,Away,W,3.0,2.0,Nott'ham Forest,0.8,1.9,48.0,28720.0,Lloyd Kelly,4-2-3-1,Michael Oliver,8.0,3.0,17.5,0.0,0.0,0.0,10.0,2.0,17.5,0.0,1.0,1.0,2021.0,Bournemouth,31.0,31.0,33.3,0.0,52.9,7.0,15.0,44.0,15.0,2.0,43.0,8.0,3.0,0.0,30.0,8.0,5.0,7.0,4.0,27.8,18.0,7.0,1.0,13.0,5.0,8.0,2.0,23.8,9.0,8.0,0.0,0,20,15,5,18,12,106,1
2022-09-17,15:00,Premier League,Matchweek 8,Sat,Away,D,1.0,1.0,Newcastle Utd,0.7,1.9,28.0,52238.0,Adam Smith,4-2-3-1,Craig Pawson,10.0,3.0,18.1,0.0,0.0,0.0,19.0,6.0,20.0,1.0,1.0,1.0,2021.0,Bournemouth,35.0,35.0,71.4,5.0,52.6,6.0,3.0,30.0,5.0,1.0,19.0,21.0,15.0,0.0,37.0,12.0,8.0,5.0,8.0,57.1,12.0,5.0,1.0,19.0,13.0,10.0,4.0,68.4,6.0,12.0,0.0,0,18,15,5,4,12,3,0
2022-10-01,15:00,Premier League,Matchweek 9,Sat,Home,D,0.0,0.0,Brentford,0.4,0.9,42.0,10126.0,Adam Smith,4-4-2,Thomas Bramall,7.0,0.0,15.5,1.0,0.0,0.0,13.0,4.0,15.2,1.0,0.0,0.0,2021.0,Bournemouth,47.0,47.0,33.3,5.0,70.6,8.0,14.0,26.0,8.0,4.0,20.0,6.0,4.0,1.0,41.0,9.0,4.0,4.0,4.0,26.7,7.0,2.0,2.0,17.0,8.0,14.0,4.0,33.3,11.0,2.0,0.0,1,3,15,5,33,18,3,0
2022-10-08,15:00,Premier League,Matchweek 10,Sat,Home,W,2.0,1.0,Leicester City,1.1,1.0,45.0,10272.0,Adam Smith,4-4-2,Michael Salisbury,10.0,4.0,15.0,1.0,0.0,0.0,9.0,5.0,13.2,1.0,0.0,0.0,2021.0,Bournemouth,59.0,59.0,37.9,6.0,28.6,6.0,7.0,46.0,8.0,2.0,37.0,33.0,26.0,1.0,22.0,14.0,11.0,6.0,10.0,44.0,8.0,11.0,0.0,6.0,6.0,4.0,4.0,85.7,7.0,3.0,0.0,1,13,15,5,19,18,3,1
2022-10-15,15:00,Premier League,Matchweek 11,Sat,Away,D,2.0,2.0,Fulham,1.0,2.1,31.0,22541.0,Adam Smith,4-2-3-1,Graham Scott,10.0,6.0,13.0,0.0,0.0,0.0,18.0,3.0,18.9,0.0,1.0,1.0,2021.0,Bournemouth,52.0,52.0,60.0,11.0,40.0,8.0,7.0,22.0,7.0,1.0,22.0,31.0,29.0,0.0,25.0,16.0,4.0,6.0,5.0,36.4,8.0,7.0,0.0,16.0,5.0,8.0,9.0,38.5,20.0,5.0,0.0,0,10,15,5,8,12,3,0
2022-10-19,19:30,Premier League,Matchweek 12,Wed,Home,L,0.0,1.0,Southampton,1.0,1.0,54.0,10405.0,Adam Smith,3-4-3,John Brooks,15.0,3.0,17.6,1.0,0.0,0.0,9.0,3.0,13.0,0.0,0.0,0.0,2021.0,Bournemouth,35.0,35.0,50.0,2.0,56.0,0.0,14.0,27.0,16.0,0.0,48.0,11.0,5.0,1.0,24.0,8.0,2.0,5.0,6.0,40.0,11.0,13.0,0.0,17.0,2.0,7.0,4.0,33.3,17.0,6.0,0.0,1,22,19,2,10,4,3,0
